sample.starF	FusionName.StarF	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	lex_ordered_fusion_name	proxy_fusion_name.starF	LR_progs	num_LR_progs	type	FusionName.LR	sample.arriba	gene1	gene2	confidence	split_reads1	split_reads2	discordant_mates	FusionName.arriba	proxy_fusion_name.arriba	has_long_read_support	progs	left_gene_coords	right_gene_coords	priority_fusion_name
K562	C20orf203--NOL4L	5	0	5	0	INCL_NON_REF_SPLICE	C20orf203^ENSG00000198547.7	chr20:32632893:-	NOL4L^ENSG00000197183.11	chr20:32527913:-	YES_LDAS	0.132	GT	1.7819	AG	1.7232	[CCLE_StarF2019,INTRACHROMOSOMAL[chr20:0.05Mb],NEIGHBORS[46578]]	K562|C20orf203--NOL4L	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr20:32631652-32673941	chr20:32443059-32585074	C20orf203--NOL4L
K562	RP5-964N17.1--LRCH2	5	3	5	2.5	ONLY_REF_SPLICE	RP5-964N17.1^ENSG00000241743.2	chrX:113938193:-	LRCH2^ENSG00000130224.13	chrX:115163783:-	YES_LDAS	0.198	GT	1.8295	AG	1.7232	[INTRACHROMOSOMAL[chrX:1.17Mb]]	K562|LRCH2--RP5-964N17.1	K562|RP5-964N17.1--LRCH2	ctat-LR-fusion	1	unique_LR_pred	RP5-964N17.1--LRCH2	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chrX:115110616-115234072	chrX:113616300-113938218	RP5-964N17.1--LRCH2
K562	RCC1--XPOT	4	0	4	0	ONLY_REF_SPLICE	RCC1^ENSG00000180198.14	chr1:28508160:+	XPOT^ENSG00000184575.10	chr12:64409962:+	YES_LDAS	0.1056	GT	1.7968	AG	1.5329	[INTERCHROMOSOMAL[chr1--chr12]]	K562|RCC1--XPOT	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr1:28505943-28539300	chr12:64404350-64451127	RCC1--XPOT
K562	RCC1--SRP9	4	0	4	0	ONLY_REF_SPLICE	RCC1^ENSG00000180198.14	chr1:28508160:+	SRP9^ENSG00000143742.11	chr1:225777935:+	YES_LDAS	0.1056	GT	1.7968	AG	1.7819	[INTRACHROMOSOMAL[chr1:197.24Mb]]	K562|RCC1--SRP9	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr1:28505943-28539300	chr1:225777813-225790466	RCC1--SRP9
K562	RPL23AP53--SEPT14	4	1	4	0.67	INCL_NON_REF_SPLICE	RPL23AP53^ENSG00000223508.5	chr8:213121:-	SEPT14^ENSG00000154997.8	chr7:55796092:-	YES_LDAS	0.1233	GT	1.6402	AG	1.9899	[INTERCHROMOSOMAL[chr8--chr7]]	K562|RPL23AP53--SEPT14	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr8:213186-232231	chr7:55793544-55862789	RPL23AP53--SEPT14
K562	RP11-408A13.2--NFIB	4	1	4	1	INCL_NON_REF_SPLICE	RP11-408A13.2^ENSG00000237137.1	chr9:14531947:-	NFIB^ENSG00000147862.13	chr9:14307520:-	YES_LDAS	0.132	GT	1.8295	AG	1.9329	[INTRACHROMOSOMAL[chr9:0.13Mb]]	K562|NFIB--RP11-408A13.2	K562|RP11-408A13.2--NFIB	ctat-LR-fusion,fusionseeker,pbfusion	3	shared_LR_pred	RP11-408A13.2--NFIB	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr9:14081843-14398983	chr9:14531916-14532042	RP11-408A13.2--NFIB
K562	RP11-1041F24.1--RP11-587P21.2	4	3	4	3	INCL_NON_REF_SPLICE	RP11-1041F24.1^ENSG00000258125.1	chr12:91694185:+	RP11-587P21.2^ENSG00000257893.2	chr12:91877390:+	YES_LDAS	0.1848	GT	1.5546	AG	1.7056	[INTRACHROMOSOMAL[chr12:0.20Mb]]	K562|RP11-1041F24.1--RP11-587P21.2	K562|RP11-1041F24.1--RP11-587P21.2	pbfusion	1	unique_LR_pred	RP11-1041F24.1--RP11-587P21.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr12:91680131-91680873	chr12:91877391-91880655	RP11-1041F24.1--RP11-587P21.2
K562	COMMD10--AP3S1	4	5	4	5	ONLY_REF_SPLICE	COMMD10^ENSG00000145781.7	chr5:116134178:+	AP3S1^ENSG00000177879.13	chr5:115866670:+	YES_LDAS	0.2376	GT	1.6729	AG	1.7232	[YOSHIHARA_TCGA,Klijn_CellLines,GTEx_recurrent_StarF2019,DEEPEST2019,ChimerPub,TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr5:0.17Mb]]	K562|AP3S1--COMMD10	NA	NA	NA	no_LR_pred	NA	K562	COMMD10	AP3S1	high	3	1	5	COMMD10--AP3S1	NA	FALSE	starF,arriba	chr5:115841481-115914081	chr5:116084991-116412762	COMMD10--AP3S1
K562	C15orf57--CBX3	4	6	4	6	INCL_NON_REF_SPLICE	C15orf57^ENSG00000128891.14	chr15:40562772:-	CBX3^ENSG00000122565.17	chr7:26201769:+	YES_LDAS	0.264	GT	1.8892	AG	1.3383	[Babiceanu_Normal,INTERCHROMOSOMAL[chr15--chr7]]	K562|C15orf57--CBX3	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr15:40528683-40565057	chr7:26201162-26213356	C15orf57--CBX3
K562	CEP70--FAIM	3	1	3	1	ONLY_REF_SPLICE	CEP70^ENSG00000114107.7	chr3:138570318:-	FAIM^ENSG00000158234.11	chr3:138621407:+	YES_LDAS	0.1056	GT	1.8295	AG	1.6402	[INTRACHROMOSOMAL[chr3:0.01Mb],LOCAL_INVERSION:-:+:[14068]]	K562|CEP70--FAIM	K562|CEP70--FAIM	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	CEP70--FAIM	K562	CEP70	FAIM	high	2	1	1	CEP70--FAIM	K562|CEP70--FAIM	TRUE	starF,arriba	chr3:138494344-138594538	chr3:138608606-138633376	CEP70--FAIM
K562	AC009784.3--AC009541.1	3	1	3	1	INCL_NON_REF_SPLICE	AC009784.3^ENSG00000232053.5	chr7:136329097:+	AC009541.1^ENSG00000226066.1	chr7:136485923:+	YES_LDAS	0.1056	GT	1.6895	AG	1.9656	[INTRACHROMOSOMAL[chr7:0.05Mb],NEIGHBORS[48230]]	K562|AC009541.1--AC009784.3	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr7:136485656-136488317	chr7:136092925-136437426	AC009784.3--AC009541.1
K562	STEAP1B--RAPGEF5	3	2	3	2	ONLY_REF_SPLICE	STEAP1B^ENSG00000105889.13	chr7:22492565:-	RAPGEF5^ENSG00000136237.17	chr7:22318037:-	YES_LDAS	0.132	GT	1.7465	AG	1.8295	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr7:0.06Mb],NEIGHBORS[62300]]	K562|RAPGEF5--STEAP1B	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr7:22118238-22357144	chr7:22419444-22632925	STEAP1B--RAPGEF5
K562	KIAA1958--HSDL2	3	2	3	2	ONLY_REF_SPLICE	KIAA1958^ENSG00000165185.13	chr9:112645822:+	HSDL2^ENSG00000119471.13	chr9:112403995:+	YES_LDAS	0.132	GT	1.6895	AG	1.7232	[Klijn_CellLines,DEEPEST2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr9:0.01Mb],LOCAL_REARRANGEMENT:+:[14437]]	K562|HSDL2--KIAA1958	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr9:112379937-112472410	chr9:112486847-112669397	KIAA1958--HSDL2
K562	CTD-2384A14.1--RP11-148E17.1	1	6	1	6	ONLY_REF_SPLICE	CTD-2384A14.1^ENSG00000258038.4	chr14:28837330:+	RP11-148E17.1^ENSG00000258028.1	chr14:28986400:+	NO_LDAS	0.1848	GT	1.9656	AG	1.6895	[INTRACHROMOSOMAL[chr14:0.03Mb],NEIGHBORS_OVERLAP:+:+:[31511]]	K562|CTD-2384A14.1--RP11-148E17.1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr14:28830244-28968400	chr14:28936889-29028763	CTD-2384A14.1--RP11-148E17.1
HCC1187	CTNND1--SMTNL1	206	91	206	91	ONLY_REF_SPLICE	CTNND1^ENSG00000198561.11	chr11:57762046:+	SMTNL1^ENSG00000214872.7	chr11:57549968:+	YES_LDAS	7.2201	GT	1.9329	AG	1.9656	[DEEPEST2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr11:0.20Mb]]	HCC1187|CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	JAFFAL,LongGF,ctat-LR-fusion,pbfusion	4	shared_LR_pred	CTNND1--SMTNL1	HCC1187	CTNND1	SMTNL1	high	80	124	88	CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	TRUE	starF,arriba	chr11:57753243-57819546	chr11:57542641-57550274	CTNND1--SMTNL1
HCC1187	CTNND1--SMTNL1	206	91	206	91	ONLY_REF_SPLICE	CTNND1^ENSG00000198561.11	chr11:57762046:+	SMTNL1^ENSG00000214872.7	chr11:57549968:+	YES_LDAS	7.2201	GT	1.9329	AG	1.9656	[DEEPEST2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr11:0.20Mb]]	HCC1187|CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	JAFFAL,LongGF,ctat-LR-fusion,pbfusion	4	shared_LR_pred	CTNND1--SMTNL1	HCC1187	CTNND1	SMTNL1	high	1	4	92	CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	TRUE	starF,arriba	chr11:57753243-57819546	chr11:57542641-57550274	CTNND1--SMTNL1
HCC1187	CTNND1--SMTNL1	206	91	206	91	ONLY_REF_SPLICE	CTNND1^ENSG00000198561.11	chr11:57762046:+	SMTNL1^ENSG00000214872.7	chr11:57549968:+	YES_LDAS	7.2201	GT	1.9329	AG	1.9656	[DEEPEST2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr11:0.20Mb]]	HCC1187|CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	JAFFAL,LongGF,ctat-LR-fusion,pbfusion	4	shared_LR_pred	CTNND1--SMTNL1	HCC1187	CTNND1	SMTNL1	high	2	3	90	CTNND1--SMTNL1	HCC1187|CTNND1--SMTNL1	TRUE	starF,arriba	chr11:57753243-57819546	chr11:57542641-57550274	CTNND1--SMTNL1
HCC1187	KMT2E--LHFPL3	178	108	178	108	ONLY_REF_SPLICE	KMT2E^ENSG00000005483.18	chr7:105081797:+	LHFPL3^ENSG00000187416.10	chr7:104906187:+	YES_LDAS	6.9527	GT	1.8256	AG	1.9329	[DEEPEST2019,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr7:0.11Mb]]	HCC1187|KMT2E--LHFPL3	HCC1187|KMT2E--LHFPL3	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	KMT2E--LHFPL3	HCC1187	KMT2E	LHFPL3	high	94	75	99	KMT2E--LHFPL3	HCC1187|KMT2E--LHFPL3	TRUE	starF,arriba	chr7:105014179-105114361	chr7:104328656-104907232	KMT2E--LHFPL3
HCC1187	PUM1--TRERF1	168	136	168	136	ONLY_REF_SPLICE	PUM1^ENSG00000134644.14	chr1:30941151:-	TRERF1^ENSG00000124496.11	chr6:42269848:-	YES_LDAS	7.3903	GT	1.9219	AG	1.8892	[CCLE_StarF2019,INTERCHROMOSOMAL[chr1--chr6]]	HCC1187|PUM1--TRERF1	HCC1187|PUM1--TRERF1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PUM1--TRERF1	HCC1187	PUM1	TRERF1	high	61	99	123	PUM1--TRERF1	HCC1187|PUM1--TRERF1	TRUE	starF,arriba	chr1:30931506-31065991	chr6:42224931-42452051	PUM1--TRERF1
HCC1187	CTAGE5--GEMIN2	126	56	126	56	ONLY_REF_SPLICE	CTAGE5^ENSG00000150527.15	chr14:39327022:+	GEMIN2^ENSG00000092208.15	chr14:39136440:+	YES_LDAS	4.4245	GT	1.7819	AG	1.9656	[ChimerKB,INTRACHROMOSOMAL[chr14:0.13Mb]]	HCC1187|CTAGE5--GEMIN2	HCC1187|CTAGE5--GEMIN2	LongGF,ctat-LR-fusion,pbfusion	3	shared_LR_pred	CTAGE5--GEMIN2	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr14:39265284-39388513	chr14:39114223-39136973	CTAGE5--GEMIN2
HCC1187	SEC22B--NOTCH2	123	64	123	64	ONLY_REF_SPLICE	SEC22B^ENSG00000265808.3	chr1:120176307:-	NOTCH2^ENSG00000134250.16	chr1:119922778:-	YES_LDAS	4.5461	GT	1.5219	AG	1.7465	[CCLE_StarF2019,INTRACHROMOSOMAL[chr1:29.28Mb]]	HCC1187|NOTCH2--SEC22B	HCC1187|SEC22B--NOTCH2	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	SEC22B--NOTCH2	HCC1187	SEC22B	NOTCH2	high	47	67	62	SEC22B--NOTCH2	HCC1187|SEC22B--NOTCH2	TRUE	starF,arriba	chr1:119911553-120069626	chr1:120150898-120176515	SEC22B--NOTCH2
HCC1187	AGPAT5--MCPH1	112	64	112	64	ONLY_REF_SPLICE	AGPAT5^ENSG00000155189.10	chr8:6741751:+	MCPH1^ENSG00000147316.11	chr8:6642994:+	YES_LDAS	4.2786	GT	1.9329	AG	1.7465	[ChimerKB,Klijn_CellLines,DEEPEST2019,Cosmic,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.06Mb],LOCAL_REARRANGEMENT:+:[59853]]	HCC1187|AGPAT5--MCPH1	HCC1187|AGPAT5--MCPH1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	AGPAT5--MCPH1	HCC1187	AGPAT5	MCPH1	high	41	65	64	AGPAT5--MCPH1	HCC1187|AGPAT5--MCPH1	TRUE	starF,arriba	chr8:6708357-6759666	chr8:6406592-6648504	AGPAT5--MCPH1
HCC1187	AGPAT5--MCPH1	112	64	112	64	ONLY_REF_SPLICE	AGPAT5^ENSG00000155189.10	chr8:6741751:+	MCPH1^ENSG00000147316.11	chr8:6642994:+	YES_LDAS	4.2786	GT	1.9329	AG	1.7465	[ChimerKB,Klijn_CellLines,DEEPEST2019,Cosmic,CCLE_StarF2019,INTRACHROMOSOMAL[chr8:0.06Mb],LOCAL_REARRANGEMENT:+:[59853]]	HCC1187|AGPAT5--MCPH1	HCC1187|AGPAT5--MCPH1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	AGPAT5--MCPH1	HCC1187	AGPAT5	MCPH1	high	1	3	64	AGPAT5--MCPH1	HCC1187|AGPAT5--MCPH1	TRUE	starF,arriba	chr8:6708357-6759666	chr8:6406592-6648504	AGPAT5--MCPH1
HCC1187	PPFIBP1--SMCO2	73	34	73	25.33	ONLY_REF_SPLICE	PPFIBP1^ENSG00000110841.12	chr12:27524365:+	SMCO2^ENSG00000165935.8	chr12:27495680:+	YES_LDAS	2.3904	GT	1.4256	AG	1.9656	[DEEPEST2019,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.02Mb],LOCAL_REARRANGEMENT:+:[21246]]	HCC1187|PPFIBP1--SMCO2	NA	NA	NA	no_LR_pred	NA	HCC1187	PPFIBP1	SMCO2	high	41	29	36	PPFIBP1--SMCO2	NA	FALSE	starF,arriba	chr12:27523431-27695564	chr12:27466810-27502185	PPFIBP1--SMCO2
HCC1187	PPFIBP1--SMCO2	73	34	73	25.33	ONLY_REF_SPLICE	PPFIBP1^ENSG00000110841.12	chr12:27524365:+	SMCO2^ENSG00000165935.8	chr12:27495680:+	YES_LDAS	2.3904	GT	1.4256	AG	1.9656	[DEEPEST2019,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.02Mb],LOCAL_REARRANGEMENT:+:[21246]]	HCC1187|PPFIBP1--SMCO2	NA	NA	NA	no_LR_pred	NA	HCC1187	PPFIBP1	SMCO2	high	6	11	41	PPFIBP1--SMCO2	NA	FALSE	starF,arriba	chr12:27523431-27695564	chr12:27466810-27502185	PPFIBP1--SMCO2
HCC1187	POFUT1--TM9SF4	50	28	50	28	ONLY_REF_SPLICE	POFUT1^ENSG00000101346.10	chr20:32228455:+	TM9SF4^ENSG00000101337.14	chr20:32142982:+	YES_LDAS	1.8962	GT	1.9086	AG	1.7819	[Klijn_CellLines,CCLE_StarF2019,INTRACHROMOSOMAL[chr20:0.04Mb],LOCAL_REARRANGEMENT:+:[40622]]	HCC1187|POFUT1--TM9SF4	NA	NA	NA	no_LR_pred	NA	HCC1187	POFUT1	TM9SF4	high	22	24	27	POFUT1--TM9SF4	NA	FALSE	starF,arriba	chr20:32207880-32238667	chr20:32109506-32167258	POFUT1--TM9SF4
HCC1187	PTPLB--MYLK	43	16	43	16	ONLY_REF_SPLICE	PTPLB^ENSG00000206527.8	chr3:123567762:-	MYLK^ENSG00000065534.17	chr3:123726078:-	NO_LDAS	1.4343	GT	1.8892	AG	1.7465	[INTRACHROMOSOMAL[chr3:0.02Mb],LOCAL_REARRANGEMENT:-:[24864]]	HCC1187|MYLK--PTPLB	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr3:123610049-123884331	chr3:123490820-123585185	PTPLB--MYLK
HCC1187	ANKRD40--LINC00483	25	4	25	4	ONLY_REF_SPLICE	ANKRD40^ENSG00000154945.6	chr17:50707521:-	LINC00483^ENSG00000167117.7	chr17:50761506:-	YES_LDAS	0.705	GT	1.9219	AG	1.8295	[CCLE_StarF2019,INTRACHROMOSOMAL[chr17:0.05Mb],LOCAL_REARRANGEMENT:-:[53105]]	HCC1187|ANKRD40--LINC00483	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr17:50693190-50707924	chr17:50761029-50767557	ANKRD40--LINC00483
HCC1187	PPFIBP1--SMCO2	20	39	20	13.67	ONLY_REF_SPLICE	PPFIBP1^ENSG00000110841.12	chr12:27524365:+	SMCO2^ENSG00000165935.8	chr12:27494300:+	YES_LDAS	0.8185	GT	1.4256	AG	1.7819	[DEEPEST2019,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.02Mb],LOCAL_REARRANGEMENT:+:[21246]]	HCC1187|PPFIBP1--SMCO2	NA	NA	NA	no_LR_pred	NA	HCC1187	PPFIBP1	SMCO2	high	41	29	36	PPFIBP1--SMCO2	NA	FALSE	starF,arriba	chr12:27523431-27695564	chr12:27466810-27502185	PPFIBP1--SMCO2
HCC1187	PPFIBP1--SMCO2	20	39	20	13.67	ONLY_REF_SPLICE	PPFIBP1^ENSG00000110841.12	chr12:27524365:+	SMCO2^ENSG00000165935.8	chr12:27494300:+	YES_LDAS	0.8185	GT	1.4256	AG	1.7819	[DEEPEST2019,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr12:0.02Mb],LOCAL_REARRANGEMENT:+:[21246]]	HCC1187|PPFIBP1--SMCO2	NA	NA	NA	no_LR_pred	NA	HCC1187	PPFIBP1	SMCO2	high	6	11	41	PPFIBP1--SMCO2	NA	FALSE	starF,arriba	chr12:27523431-27695564	chr12:27466810-27502185	PPFIBP1--SMCO2
HCC1187	CTC-786C10.1--RP11-680G10.1	15	0	15	0	ONLY_REF_SPLICE	CTC-786C10.1^ENSG00000262601.1	chr16:85171807:+	RP11-680G10.1^ENSG00000261567.1	chr16:85357463:+	YES_LDAS	0.3647	GT	1.5656	AG	1.7465	[INTRACHROMOSOMAL[chr16:0.17Mb]]	HCC1187|CTC-786C10.1--RP11-680G10.1	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr16:85171276-85185363	chr16:85357463-85359449	CTC-786C10.1--RP11-680G10.1
HCC1187	PLXND1--TMCC1	15	9	15	3.62	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129573594:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.4527	GT	1.8295	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	4	12	9	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
HCC1187	PLXND1--TMCC1	15	9	15	3.62	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129573594:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.4527	GT	1.8295	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	3	6	9	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
HCC1187	PLXND1--TMCC1	15	9	15	3.62	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129573594:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.4527	GT	1.8295	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	3	8	5	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
HCC1187	PLXND1--TMCC1	15	9	15	3.62	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129573594:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.4527	GT	1.8295	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	2	3	8	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
HCC1187	PLXND1--TMCC1	15	9	15	3.62	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129573594:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.4527	GT	1.8295	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	0	5	7	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
HCC1187	RP11-123O10.4--GRIP1	14	1	14	1	ONLY_REF_SPLICE	RP11-123O10.4^ENSG00000256248.1	chr12:67069050:-	GRIP1^ENSG00000155974.10	chr12:66596927:-	YES_LDAS	0.3646	GT	1.2729	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.09Mb],NEIGHBORS[87690]]	HCC1187|GRIP1--RP11-123O10.4	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chr12:66347431-66804186	chr12:66891876-67069162	RP11-123O10.4--GRIP1
HCC1187	RP4-769N13.6--GPRASP2	13	5	13	5	ONLY_REF_SPLICE	RP4-769N13.6^ENSG00000271147.6	chrX:102605653:+	GPRASP2^ENSG00000158301.17	chrX:102713782:+	YES_LDAS	0.4376	GT	1.6895	AG	1.9656	[INTRACHROMOSOMAL[chrX:0.06Mb],NEIGHBORS[62031]]	HCC1187|GPRASP2--RP4-769N13.6	NA	NA	NA	no_LR_pred	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	starF	chrX:102712176-102717733	chrX:102599512-102714671	RP4-769N13.6--GPRASP2
HCC1187	ALDOA--SHISA9	11	3	11	2.05	ONLY_REF_SPLICE	ALDOA^ENSG00000149925.15	chr16:30065927:+	SHISA9^ENSG00000237515.7	chr16:12908479:+	YES_LDAS	0.3172	GT	1.7465	AG	1.9329	[CCLE_StarF2019,INTRACHROMOSOMAL[chr16:16.81Mb]]	HCC1187|ALDOA--SHISA9	HCC1187|ALDOA--SHISA9	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	ALDOA--SHISA9	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	starF	chr16:30053090-30070457	chr16:12901620-13240413	ALDOA--SHISA9
HCC1187	PLXND1--TMCC1	11	5	11	1.1	ONLY_REF_SPLICE	PLXND1^ENSG00000004399.11	chr3:129578329:-	TMCC1^ENSG00000172765.15	chr3:129671264:-	YES_LDAS	0.2941	GT	1.8323	AG	1.9086	[ChimerKB,Klijn_CellLines,TumorFusionsNAR2018,Cosmic,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr3:0.04Mb],LOCAL_REARRANGEMENT:-:[40974]]	HCC1187|PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	JAFFAL,LongGF,ctat-LR-fusion,fusionseeker,pbfusion	5	shared_LR_pred	PLXND1--TMCC1	HCC1187	PLXND1	TMCC1	high	4	12	9	PLXND1--TMCC1	HCC1187|PLXND1--TMCC1	TRUE	starF,arriba	chr3:129555175-129606818	chr3:129647792-129893576	PLXND1--TMCC1
